;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC_RoI_10011;ÎÒµÄ [GetFromRelation] [From.GetFirstName], [From.Reincarnation.GetTitledFirstName] µÄ×ªÊÀ,Ã¿ÌìµÄĞĞÎª¾ÙÖ¹Óë [From.GetPossPronoun] ÉúÇ°Ô½À´Ô½ÏàËÆ! [From.GetFirstName]ºÁÎŞÒÉÎÊµØÓÖÌåÏÖ³öÁËÁíÒ»¸ö [From.Reincarnation.GetFirstName]µÄĞÔ¸ñÌØµã...;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName], réincarnation de [From.Reincarnation.GetTitledFirstName], se comporte chaque jour davantage comme sa précédente incarnation? [From.GetFirstName] est clairement en train d'exprimer un autre trait de caractère de [From.Reincarnation.GetFirstName]...;Mein [GetFromRelation] [From.GetFirstName], die Wiedergeburt von [From.Reincarnation.GetTitledFirstName], verhält sich mehr und mehr wie [From.GetPossPronoun] vorherige Inkarnation! [From.GetFirstName] legt definitiv ein weiteres Persönlichkeitsmerkmal vo;; Mi [GetFromRelation] [From.GetFirstName], [From.Reincarnation.GetTitledFirstName] renacido, est?actuando cada día más más como [From.GetPossPronoun] encarnación anterior.  [From.GetFirstName] est?sin duda expresando otra de [From.Reincarnation.GetFirstName] características de personalidad ...;;;;;;;;;x
form_the_hre;³ÉÁ¢ÉñÊ¥ÂŞÂíµÛ¹ú;Constituer le Saint-Empire romain;Errichtet das Heilige Römische Reich;;Del Sagrado Imperio Romano;;;;;;;;;x
form_the_hre_desc;ÎÒÓµÓĞÁË¿°±È²éÀíÂü´óµÛµÄÁìÍÁ,Òò´ËÎÒÊÇËûÕæÕıµÄ¼Ì³ĞÕß,²¢ÓÉ´Ë»½ÆğµÛ¹úµÄ±ä¸ï,Áî [Root.RelHead.GetBestName] ÎªÎÒ¼ÓÃáÎªÔÚÎ÷·½µÄĞÂÂŞÂíµÛ¹ú»ÊµÛ!;Si j'avais un royaume rivalisant avec celui de Charlemagne, on pourrait me reconnaître comme son véritable successeur. En invoquant le principe de Translatio Imperii (transfert de puissance), je pourrais même faire en sorte que [Root.RelHead.GetBestName] me couronne empereur d'un nouvel empire romain de l'Ouest?;Mit einem Reich, das dem von Karl dem Großen gleichkommt, könnte ich als sein wahrer Nachfolger gelten und mich durch die Anrufung der Translatio Imperii von [Root.RelHead.GetBestName] zum Kaiser des neuen Römischen Imperiums des Westens krönen lassen!;; Con un reino para rivalizar con el de Carlomagno, yo podría ser reconocido como su verdadero sucesor e, invocando a Translatio Imperii, que [Root.RelHead.GetBestName] me corone emperador de un Nuevo Imperio Romano en el oeste!;;;;;;;;;x
buddhist_DESC;·ğ½ÌÊÇÓÉ·ğ£¬ÇÇ´ïÄ¦Ï¤´ï¶àÔÚ¹«ÔªÇ°5ÊÀ¼Í´´Á¢µÄ£¬ÔÚÓ¡¶È¶«±±²¿¡£×Ú½ÌÔÚÓ¡¶ÈĞËÊ¢ÁË1500ÓàÄê£¬½¨Á¢ÁËÅÓ´óµÄÍ¼Êé¹İºÍĞŞµÀÔº¸´ºÏ½¨ÖşÎï£¬Ö±µ½ÄÂË¹ÁÖÈëÇÖºÍÆÅÂŞÃÅÖÖĞÕµÄ²»¶ÏÔö³¤µÄÊÆÁ¦¶øÀë¿ªÓ¡¶È´Î´óÂ½¡£ÔÚÓÎÏ·ÖĞ£¬·ğ½ÌÍ½µÃµ½ÏÔÖøµÄÑ§Ï°ÊôĞÔ½±Àø£¬ÕâÒâÎ¶×ÅËûÃÇµÄ¼¼ÊõÑĞ¾¿½«¸ü¼Ó¿ìËÙ¡£;Le bouddhisme a ét?fond?par le Bouddha, Siddhartha Gautama, dans le nord de l'Inde au Ve siècle avant Jésus Christ. Cette religion s'est développée en Inde pendant plus de 1500 ans avec la construction de gigantesques bibliothèques et de grands monastères, jusqu'aux invasions musulmanes et le pouvoir grandissant de la caste brahmane chassant les bouddhistes hors du sous-continent. En jeu, les bouddhistes ont un bonus significatif en érudition impliquant que leus progrès technologiques se feront plus rapidement.;Der Buddhismus wurde von Buddha Siddhartha Gautama im nordöstlichen Indien im 5. Jahrhundert v. Chr. begründet. Die Religion gedieh in Indien mehr als 1500 Jahre lang, wobei  große Bibliotheken und Klosterkomplexe erbaut wurden, bis die Buddhisten durch m;; El Budismo fue fundado por el Buda, Siddhartha Gautama, en el noreste de la India en el siglo quinto antes de Cristo. La religión floreci?en la India hace más de 1500 años, construyendo enormes bibliotecas y complejos monásticos, hasta las invasiones Musulmanas y el creciente poder de la casta de los Brahmanes que llevaron al Budismo fuera del subcontinente. En el juego, los Budistas consiguen una bonificación significativa por aprendizaje, lo que significa que van a investigar las tecnologías más rápido. Definición de las características del juego: No hay jefe religioso.;;;;;;;;;x
jain_DESC;êÈÄÇ½ÌÊÇ²»¿ÉË¼ÒéµÄ¹Å´ú×Ú½Ì£¬ÓÉÓ¡¶ÈµÄ¿àĞĞÉ³ÃÅ´«Í³Ëù²úÉú£¬êÈÄÇ½Ì·´¶ÔÆÅÂŞÃÅ¼ÀË¾ºÍÖÖĞÕÖÆ¶È¡£êÈÄÇ½ÌµÄÖ¸µ¼Ô­ÔòÊÇ·Ç±©Á¦Ö÷Òå - ·Ç±©Á¦ - ²¢ÇÒ±ÈÈÎºÎÆäËû×Ú½Ì¶¼Ö´ĞĞµÄ¸ü³¹µ×¡£ÔÚÓÎÏ·ÖĞ£¬êÈÄÇ½ÌºÜÄÑ·¢¶¯½ø¹¥ĞÔÕ½Õù£¬µ«ËûÃÇµÄ·Ç·²Æø¶ÈÒâÎ¶×ÅêÈÄÇ½ÌµÄÍ³ÖÎÕß¸üÊÜµ½ËûÈËµÄÏ²»¶¡£;Le jaïnisme est une religion qui remonte ?la nuit des temps, ?l'antique tradition des ascètes shramana en Inde, par opposition ?la prêtrise brahmane et au système de castes. Le principe au cœur du jaïnisme s'appelle l'ahimsa, la non-violence, interprét?de manière plus radicale que les autres religions. En jeu, les Jaïns ont du mal ?mener des guerres offensives, mais leur remarquable tolérance implique est appréciée de tous.;Jainismus ist eine Religion mit unglaublich alten Ursprüngen und entstammt der asketischen Sramana-Tradition aus Indien, im Gegensatz zu den Brahmanen und dem Kastensystem. Der leitende Prinzip des Jainismus ist Ahimsa, die Gewaltlosigkeit, welches radika;; El jainismo es una religión increíblemente antigua, derivada de la tradición ascética Sramana de la India, en oposición a los sacerdotes Brahmanes  y el sistema de castas. La pauta principal del Jainismo es Ahimsa - la no violencia - que se interpreta más radicalmente que en cualquier otra religión. En el juego, los Jainistas tienen dificultades para librar guerras ofensivas, pero su notable tolerancia significa que los gobernantes Jainistas son muy apreciados por todos.;;;;;;;;;x
IndiaDLC;Ó¡¶ÈÂŞêA;Rajas d'Inde;Radschas von Indien;;Rajás de la India;;;;;;;;;x
TurkishUnitPackDLC;ÍÁ¶úÆäµ¥Î»°ü;Pack d'unités turques;Türkische Einheiten Paket;;Paquete de unidad turco;;;;;;;;;x
TurkishPortraitDLC;ÍÁ¶úÆäĞ¤Ïñ°ü;Portraits turcs;Türkische Porträts;;Retratos Turcos ;;;;;;;;;x
SongsOfIndiaDLC;Ó¡¶ÈÖ®¸è;Chants de l'Inde;Lieder aus Indien;; Cantos de India;;;;;;;;;x
;#opinion_vassal_king;Vassal King;;Vassallenk?nig;;Rey Vasallo;;;;;;;;;x;
